"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-01","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","152.5","","","","1"
"2023-02","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","152.6","","","","1"
"2023-03","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","153.7","","","","1"
"2023-04","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","154.5","","","","1"
"2023-05","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","154.7","","","","1"
"2023-06","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","154.8","","","","1"
"2023-07","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","155.9","","","","1"
"2023-08","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","155.8","","","","1"
"2023-09","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","155.6","","","","1"
"2023-10","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","155.8","","","","1"
"2023-11","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","156.3","","","","1"
"2023-12","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","156.8","","","","1"
"2024-01","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","156.8","","","","1"
"2024-02","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","157.1","","","","1"
"2024-03","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","157.6","","","","1"
"2024-04","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","158.5","","","","1"
"2024-05","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","159.4","","","","1"
"2024-06","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","159.7","","","","1"
"2024-07","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","160.5","","","","1"
"2024-08","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","160.4","","","","1"
"2024-09","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","160.1","","","","1"
"2024-10","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","160.9","","","","1"
"2024-11","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","161.0","","","","1"
"2024-12","Alberta","2016A000248","All-items excluding food and energy","2002=100","17","units","0","v41692452","23.285","160.8","","","","1"
"2013-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","124.5","","","","1"
"2013-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","125.1","","","","1"
"2013-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","125.5","","","","1"
"2013-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","125.8","","","","1"
"2013-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.3","","","","1"
"2013-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.1","","","","1"
"2013-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.3","","","","1"
"2013-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.4","","","","1"
"2013-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.5","","","","1"
"2013-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.8","","","","1"
"2013-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.8","","","","1"
"2013-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","126.5","","","","1"
"2014-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","127.1","","","","1"
"2014-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","127.9","","","","1"
"2014-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","128.6","","","","1"
"2014-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","128.9","","","","1"
"2014-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.5","","","","1"
"2014-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.5","","","","1"
"2014-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.3","","","","1"
"2014-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.7","","","","1"
"2014-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.9","","","","1"
"2014-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","130.1","","","","1"
"2014-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","130.1","","","","1"
"2014-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","129.8","","","","1"
"2015-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","130.1","","","","1"
"2015-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","131.1","","","","1"
"2015-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","131.9","","","","1"
"2015-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","131.9","","","","1"
"2015-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","132.7","","","","1"
"2015-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","132.8","","","","1"
"2015-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","132.8","","","","1"
"2015-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","132.9","","","","1"
"2015-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","133.2","","","","1"
"2015-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","133.5","","","","1"
"2015-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","133.6","","","","1"
"2015-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","132.9","","","","1"
"2016-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","133.6","","","","1"
"2016-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.0","","","","1"
"2016-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.8","","","","1"
"2016-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.1","","","","1"
"2016-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.3","","","","1"
"2016-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.3","","","","1"
"2016-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.9","","","","1"
"2016-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.0","","","","1"
"2016-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.6","","","","1"
"2016-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.9","","","","1"
"2016-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.5","","","","1"
"2016-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","134.3","","","","1"
"2017-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.1","","","","1"
"2017-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.7","","","","1"
"2017-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.0","","","","1"
"2017-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.9","","","","1"
"2017-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.2","","","","1"
"2017-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.1","","","","1"
"2017-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.0","","","","1"
"2017-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.1","","","","1"
"2017-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","135.8","","","","1"
"2017-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.4","","","","1"
"2017-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.6","","","","1"
"2017-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.0","","","","1"
"2018-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","136.8","","","","1"
"2018-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","137.7","","","","1"
"2018-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","137.8","","","","1"
"2018-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","137.7","","","","1"
"2018-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.0","","","","1"
"2018-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.2","","","","1"
"2018-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.7","","","","1"
"2018-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.8","","","","1"
"2018-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.1","","","","1"
"2018-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.8","","","","1"
"2018-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.5","","","","1"
"2018-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","138.8","","","","1"
"2019-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","139.0","","","","1"
"2019-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","140.1","","","","1"
"2019-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","140.5","","","","1"
"2019-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","140.6","","","","1"
"2019-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.1","","","","1"
"2019-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.3","","","","1"
"2019-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.9","","","","1"
"2019-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.9","","","","1"
"2019-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.3","","","","1"
"2019-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","142.1","","","","1"
"2019-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.9","","","","1"
"2019-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","141.7","","","","1"
"2020-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","142.6","","","","1"
"2020-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.6","","","","1"
"2020-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.5","","","","1"
"2020-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.1","","","","1"
"2020-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.1","","","","1"
"2020-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.7","","","","1"
"2020-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.4","","","","1"
"2020-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","142.7","","","","1"
"2020-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","142.8","","","","1"
"2020-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.5","","","","1"
"2020-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.6","","","","1"
"2020-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","142.9","","","","1"
"2021-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.5","","","","1"
"2021-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.6","","","","1"
"2021-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","143.8","","","","1"
"2021-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","144.4","","","","1"
"2021-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","145.2","","","","1"
"2021-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","145.4","","","","1"
"2021-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.1","","","","1"
"2021-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.6","","","","1"
"2021-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.7","","","","1"
"2021-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.9","","","","1"
"2021-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.8","","","","1"
"2021-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","146.9","","","","1"
"2022-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","147.6","","","","1"
"2022-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","148.8","","","","1"
"2022-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","150.7","","","","1"
"2022-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","151.5","","","","1"
"2022-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","153.0","","","","1"
"2022-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","153.7","","","","1"
"2022-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","154.6","","","","1"
"2022-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","155.0","","","","1"
"2022-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","155.6","","","","1"
"2022-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","156.2","","","","1"
"2022-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","156.6","","","","1"
"2022-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","156.4","","","","1"
"2023-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","157.1","","","","1"
"2023-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","157.3","","","","1"
"2023-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","158.2","","","","1"
"2023-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","159.0","","","","1"
"2023-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","159.4","","","","1"
"2023-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","159.4","","","","1"
"2023-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","160.5","","","","1"
"2023-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","160.4","","","","1"
"2023-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","160.3","","","","1"
"2023-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","160.4","","","","1"
"2023-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","161.1","","","","1"
"2023-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","161.6","","","","1"
"2024-01","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","161.9","","","","1"
"2024-02","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","162.2","","","","1"
"2024-03","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","162.6","","","","1"
"2024-04","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","163.3","","","","1"
"2024-05","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","164.2","","","","1"
"2024-06","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","164.7","","","","1"
"2024-07","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","165.5","","","","1"
"2024-08","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","165.3","","","","1"
"2024-09","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","165.0","","","","1"
"2024-10","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","165.9","","","","1"
"2024-11","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","166.0","","","","1"
"2024-12","Alberta","2016A000248","All-items excluding energy","2002=100","17","units","0","v41692457","23.287","165.5","","","","1"
"2013-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","151.8","","","","1"
"2013-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","161.3","","","","1"
"2013-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","161.2","","","","1"
"2013-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","166.6","","","","1"
"2013-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","171.3","","","","1"
"2013-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","180.3","","","","1"
"2013-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","173.7","","","","1"
"2013-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","168.5","","","","1"
"2013-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","169.4","","","","1"
"2013-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.8","","","","1"
"2013-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","163.4","","","","1"
"2013-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","161.5","","","","1"
"2014-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","166.3","","","","1"
"2014-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","168.6","","","","1"
"2014-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","194.5","","","","1"
"2014-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","175.9","","","","1"
"2014-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","177.6","","","","1"
"2014-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","168.8","","","","1"
"2014-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","179.8","","","","1"
"2014-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","173.0","","","","1"
"2014-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","171.8","","","","1"
"2014-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","174.3","","","","1"
"2014-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","157.3","","","","1"
"2014-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","150.3","","","","1"
"2015-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","138.5","","","","1"
"2015-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","140.1","","","","1"
"2015-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","142.8","","","","1"
"2015-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","144.2","","","","1"
"2015-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","141.0","","","","1"
"2015-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","152.7","","","","1"
"2015-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","155.9","","","","1"
"2015-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.8","","","","1"
"2015-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","150.1","","","","1"
"2015-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","152.9","","","","1"
"2015-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","144.5","","","","1"
"2015-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","135.4","","","","1"
"2016-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","129.1","","","","1"
"2016-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","123.7","","","","1"
"2016-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","131.8","","","","1"
"2016-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","128.9","","","","1"
"2016-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","133.0","","","","1"
"2016-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","144.6","","","","1"
"2016-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","139.5","","","","1"
"2016-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","143.5","","","","1"
"2016-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","139.0","","","","1"
"2016-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","142.9","","","","1"
"2016-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","135.7","","","","1"
"2016-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","137.4","","","","1"
"2017-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","159.5","","","","1"
"2017-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","146.1","","","","1"
"2017-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","141.8","","","","1"
"2017-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","154.1","","","","1"
"2017-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","145.4","","","","1"
"2017-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","142.0","","","","1"
"2017-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","145.8","","","","1"
"2017-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","150.7","","","","1"
"2017-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","147.9","","","","1"
"2017-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","149.4","","","","1"
"2017-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","159.4","","","","1"
"2017-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","156.2","","","","1"
"2018-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","164.3","","","","1"
"2018-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","164.0","","","","1"
"2018-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","164.5","","","","1"
"2018-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","178.9","","","","1"
"2018-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","175.4","","","","1"
"2018-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","172.0","","","","1"
"2018-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","183.2","","","","1"
"2018-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","179.6","","","","1"
"2018-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","180.0","","","","1"
"2018-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","175.3","","","","1"
"2018-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","168.3","","","","1"
"2018-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","159.6","","","","1"
"2019-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","157.7","","","","1"
"2019-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","164.2","","","","1"
"2019-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","176.1","","","","1"
"2019-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","183.0","","","","1"
"2019-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","180.6","","","","1"
"2019-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","157.6","","","","1"
"2019-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","162.4","","","","1"
"2019-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.6","","","","1"
"2019-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.4","","","","1"
"2019-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.8","","","","1"
"2019-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","162.0","","","","1"
"2019-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","167.4","","","","1"
"2020-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","168.6","","","","1"
"2020-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","167.6","","","","1"
"2020-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","145.9","","","","1"
