"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-08","2014","11","08","","14.5","","-2.9","","5.8","","12.2","","0.0","","","M","","M","0.0","","8","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-09","2014","11","09","","-2.4","","-11.1","","-6.8","","24.8","","0.0","","","M","","M","12.6","","13","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-10","2014","11","10","","-7.5","","-19.0","","-13.3","","31.3","","0.0","","","M","","M","0.2","","19","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-11","2014","11","11","","-12.7","","-17.6","","-15.2","","33.2","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-12","2014","11","12","","-12.4","","-20.9","","-16.7","","34.7","","0.0","","","M","","M","0.2","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-13","2014","11","13","","-10.0","","-21.2","","-15.6","","33.6","","0.0","","","M","","M","0.2","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-14","2014","11","14","","-11.8","","-19.4","","-15.6","","33.6","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-15","2014","11","15","","2.8","","-18.6","","-7.9","","25.9","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-16","2014","11","16","","-1.1","","-13.6","","-7.4","","25.4","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-17","2014","11","17","","5.3","","-13.5","","-4.1","","22.1","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-18","2014","11","18","","2.8","","-9.4","","-3.3","","21.3","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-19","2014","11","19","","-5.7","","-12.3","","-9.0","","27.0","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-20","2014","11","20","","8.3","","-9.6","","-0.7","","18.7","","0.0","","","M","","M","0.0","","14","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-21","2014","11","21","","8.8","","1.9","","5.4","","12.6","","0.0","","","M","","M","0.0","","12","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-22","2014","11","22","","5.6","","-2.1","","1.8","","16.2","","0.0","","","M","","M","0.0","","9","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-23","2014","11","23","","3.4","","-5.9","","-1.3","","19.3","","0.0","","","M","","M","0.0","","9","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-24","2014","11","24","","3.7","","-4.6","","-0.5","","18.5","","0.0","","","M","","M","0.0","","9","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-25","2014","11","25","","3.9","","-4.5","","-0.3","","18.3","","0.0","","","M","","M","0.0","","10","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-26","2014","11","26","","-1.6","","-5.8","","-3.7","","21.7","","0.0","","","M","","M","1.0","","10","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-27","2014","11","27","","-3.1","","-14.3","","-8.7","","26.7","","0.0","","","M","","M","2.4","","13","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-28","2014","11","28","","-14.3","","-23.4","","-18.9","","36.9","","0.0","","","M","","M","1.6","","18","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-29","2014","11","29","","-18.6","","-24.2","","-21.4","","39.4","","0.0","","","M","","M","0.8","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-11-30","2014","11","30","","-15.8","","-25.1","","-20.5","","38.5","","0.0","","","M","","M","0.0","","23","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-01","2014","12","01","","-4.3","","-18.8","","-11.6","","29.6","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-02","2014","12","02","","-2.8","","-13.5","","-8.2","","26.2","","0.0","","","M","","M","0.2","","24","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-03","2014","12","03","","-0.9","","-14.2","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-04","2014","12","04","","0.7","","-11.7","","-5.5","","23.5","","0.0","","","M","","M","0.0","","25","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-05","2014","12","05","","-4.0","","-12.2","","-8.1","","26.1","","0.0","","","M","","M","0.0","","24","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-06","2014","12","06","","7.1","","-7.5","","-0.2","","18.2","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-07","2014","12","07","","6.9","","-5.6","","0.7","","17.3","","0.0","","","M","","M","0.0","","14","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-08","2014","12","08","","4.8","","-6.5","","-0.9","","18.9","","0.0","","","M","","M","0.0","","14","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-09","2014","12","09","","8.7","","-0.5","","4.1","","13.9","","0.0","","","M","","M","0.0","","14","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-10","2014","12","10","","","M","1.2","E","","M","","M","","M","","M","","M","","M","10","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-11","2014","12","11","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-12","2014","12","12","","10.4","","2.5","","6.5","","11.5","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-13","2014","12","13","","4.1","","-0.7","","1.7","","16.3","","0.0","","","M","","M","2.3","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-14","2014","12","14","","1.0","","-8.0","","-3.5","","21.5","","0.0","","","M","","M","0.2","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-15","2014","12","15","","-3.2","","-10.9","","-7.1","","25.1","","0.0","","","M","","M","0.0","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-16","2014","12","16","","-6.9","","-11.7","","-9.3","","27.3","","0.0","","","M","","M","0.2","","3","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-17","2014","12","17","","2.3","","-10.5","","-4.1","","22.1","","0.0","","","M","","M","0.2","","","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-18","2014","12","18","","3.4","","-7.6","","-2.1","","20.1","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-19","2014","12","19","","6.2","","-6.4","","-0.1","","18.1","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-20","2014","12","20","","5.0","","-4.0","","0.5","","17.5","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-21","2014","12","21","","5.4","","-4.7","","0.4","","17.6","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-22","2014","12","22","","5.1","","-7.1","","-1.0","","19.0","","0.0","","","M","","M","0.0","","13","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-23","2014","12","23","","5.1","","-5.9","","-0.4","","18.4","","0.0","","","M","","M","0.0","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-24","2014","12","24","","4.3","","-6.8","","-1.3","","19.3","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-25","2014","12","25","","-1.8","","-6.5","","-4.2","","22.2","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-26","2014","12","26","","-3.0","","-10.8","","-6.9","","24.9","","0.0","","","M","","M","0.4","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-27","2014","12","27","","0.4","","-8.9","","-4.3","","22.3","","0.0","","","M","","M","0.0","","1","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-28","2014","12","28","","-8.0","","-14.5","","-11.3","","29.3","","0.0","","","M","","M","0.9","","4","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-29","2014","12","29","","-14.3","","-20.9","","-17.6","","35.6","","0.0","","","M","","M","0.6","","3","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-30","2014","12","30","","0.3","","-22.3","","-11.0","","29.0","","0.0","","","M","","M","0.2","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2014-12-31","2014","12","31","","1.5","","-7.8","","-3.2","","21.2","","0.0","","","M","","M","0.0","","3","","","M","","M"
